"","date","mktRF","size","BM"
"6026","20121019","-0.7668","0.4089","0.1222"
"6027","20121022","-0.4759","-0.2494","0.0769"
"6028","20121023","-0.4848","0.2854","0.3379"
"6029","20121024","-0.3122","-0.2107","-0.0147"
"6030","20121025","-0.7200","-0.2349","-0.1542"
"6031","20121026","-1.7655","-0.8660","-2.0693"
"6032","20121029","-0.5990","-1.7284","-0.4039"
"6033","20121030","1.2656","0.0031","0.7577"
"6034","20121031","-0.2329","0.4669","-0.3284"
"6035","20121101","0.1833","0.4065","0.4326"
"6036","20121102","0.4133","-0.1690","-0.3104"
"6037","20121105","-0.3659","-0.5005","-0.5291"
"6038","20121106","0.7042","-0.0897","0.0395"
"6039","20121107","0.6962","0.1297","0.2220"
"6040","20121108","-0.6057","0.1502","-0.1289"
"6041","20121109","0.6963","0.4965","0.8091"
"6042","20121112","-0.3233","0.2537","0.5089"
"6043","20121113","-1.8158","0.3893","-0.2729"
"6044","20121114","0.3214","0.0529","-0.0872"
"6045","20121115","-0.2277","0.0614","-0.1432"
"6046","20121116","-0.2089","0.0374","0.0767"
"6047","20121119","-0.0259","-0.7102","-0.1084"
"6048","20121120","0.2135","-0.2269","-0.1874"
"6049","20121121","-0.8096","-0.0655","-0.5750"
"6050","20121122","0.2386","-0.1295","-0.0494"
"6051","20121123","3.0970","-0.9957","0.1351"
"6052","20121126","1.1102","-0.0586","0.6189"
"6053","20121127","0.2993","-0.0231","-0.1039"
"6054","20121128","0.0657","-0.0751","0.7058"
"6055","20121129","0.9204","0.0777","-0.3555"
"6056","20121130","1.0157","-0.8031","0.3185"
"6057","20121203","0.2656","0.0922","0.8229"
"6058","20121204","0.0235","0.4812","0.7303"
"6059","20121205","0.6422","-0.0069","0.5325"
"6060","20121206","-0.3202","0.0050","-0.1892"
"6061","20121207","0.2630","-0.6315","0.1505"
"6062","20121210","-0.4182","-0.0437","-0.2312"
"6063","20121211","0.0546","-0.2393","-0.8512"
"6064","20121212","0.9980","-0.1562","-0.1204"
"6065","20121213","0.8901","-0.3923","1.2503"
"6066","20121214","-0.7344","0.4922","-0.0913"
"6067","20121217","-0.8544","0.3334","0.6185"
"6068","20121218","0.1779","0.0909","0.0156"
"6069","20121219","0.4514","-0.3792","0.2965"
"6070","20121220","-1.0429","0.2696","0.8677"
"6071","20121221","-1.0179","0.8253","-0.7953"
"6072","20121222","0.2486","0.1175","0.2707"
"6073","20121224","-0.0500","0.6082","-0.6212"
"6074","20121225","1.3277","-0.2656","0.1250"
"6075","20121226","-0.0433","0.6944","-0.0407"
"6076","20121227","0.1920","-0.1787","-0.0314"
"6077","20121228","0.6569","-0.0324","-0.0262"
"6078","20130102","1.0417","-0.4944","0.5994"
"6079","20130103","0.7308","-0.2739","0.5117"
"6080","20130104","-0.3925","0.3592","0.2888"
"6081","20130107","-0.6508","0.6664","0.4696"
"6082","20130108","-0.4224","-0.2755","0.2118"
"6083","20130109","0.2220","0.3019","-0.2066"
"6084","20130110","0.9568","-0.5643","-0.1464"
"6085","20130111","0.1079","0.3766","-0.0464"
"6086","20130114","0.0690","0.2783","0.4588"
"6087","20130115","-0.7613","0.5531","-0.0511"
"6088","20130116","-0.8187","0.1712","0.0368"
"6089","20130117","-1.1141","-0.9277","-1.6000"
"6090","20130118","1.5380","-0.0657","0.0036"
"6091","20130121","-0.1402","0.2784","0.1080"
"6092","20130122","0.4201","-0.1065","-0.5097"
"6093","20130123","-0.1899","0.1117","0.5371"
"6094","20130124","-0.6037","0.0113","0.5115"
"6095","20130125","-0.3025","-0.1927","-0.0869"
"6096","20130128","0.5630","-0.5020","-0.0797"
"6097","20130129","1.1306","-0.3815","0.2866"
"6098","20130130","0.3827","0.3050","-0.3507"
"6099","20130131","0.2196","-0.0335","-0.2544"
"6100","20130201","0.0709","0.0073","-0.2342"
"6101","20130204","0.8660","-1.0495","0.2298"
"6102","20130205","-0.4783","0.1396","-0.1290"
"6103","20130206","0.2643","-0.1827","-0.0369"
"6104","20130218","0.4794","0.0629","0.4593"
"6105","20130219","0.2181","0.0478","0.8854"
"6106","20130220","0.8648","-0.2823","-0.0311"
"6107","20130221","-0.8973","0.4427","-0.0356"
"6108","20130222","-0.1181","0.0640","-0.0094"
"6109","20130223","0.4939","0.0021","0.3565"
"6110","20130225","-0.4946","0.3846","0.7727"
"6111","20130226","-0.8418","0.3823","-0.3962"
"6112","20130227","0.2251","-0.2255","0.1795"
"6113","20130301","0.8260","-0.0369","0.0733"
"6114","20130304","-1.1842","0.0753","0.0251"
"6115","20130305","0.8436","-0.5378","0.3513"
"6116","20130306","0.2218","0.2996","-0.1563"
"6117","20130307","0.1613","0.3496","-0.1889"
"6118","20130308","0.7282","-0.5944","0.1017"
"6119","20130311","0.3066","-0.2585","0.4667"
"6120","20130312","-0.5875","0.1947","-0.3230"
"6121","20130313","-0.0150","-0.1432","0.0282"
"6122","20130314","-0.5517","0.1770","0.2916"
"6123","20130315","-0.3507","0.5727","-0.4185"
"6124","20130318","-1.4651","-0.0280","-0.4251"
"6125","20130319","0.3757","0.0960","0.5011"
"6126","20130320","-0.5133","0.1406","0.5278"
"6127","20130321","0.1611","0.3514","-0.0608"
"6128","20130322","-0.1983","0.1663","0.2395"
"6129","20130325","0.7798","-0.4336","0.2096"
"6130","20130326","0.0151","0.0967","0.1519"
"6131","20130327","0.5210","-0.1687","-0.1347"
"6132","20130328","-0.3687","0.4725","-0.1126"
"6133","20130329","0.6902","-0.1076","0.0323"
"6134","20130401","-0.2354","0.0603","-0.2312"
"6135","20130402","0.1627","-0.0235","0.1178"
"6136","20130403","0.3783","-0.1728","0.1114"
"6137","20130408","-2.3722","0.0331","-0.9184"
"6138","20130409","-0.3073","0.0898","0.2369"
"6139","20130410","0.2929","-0.3336","0.6865"
"6140","20130411","1.3670","-0.2444","-0.1719"
"6141","20130412","-0.4614","0.1791","-0.0618"
"6142","20130415","-0.7064","0.2686","0.0115"
"6143","20130416","0.4985","-0.5128","-0.0713"
"6144","20130417","0.1357","0.4855","0.1593"
"6145","20130418","-0.1675","0.2492","0.5585"
"6146","20130419","1.8359","-0.6420","-0.6281"
"6147","20130422","0.5554","-0.1942","0.5008"
"6148","20130423","-0.3269","0.4522","0.3167"
"6149","20130424","0.9509","-0.4767","0.3947"
"6150","20130425","0.0188","0.0168","-0.3045"
"6151","20130426","-0.0359","0.0871","-0.0511"
"6152","20130429","0.1553","-0.3006","0.2040"
"6153","20130430","0.7982","-0.5674","-0.0875"
"6154","20130502","0.3858","-0.2961","-0.2599"
"6155","20130503","0.0905","-0.1822","0.2474"
"6156","20130506","0.3954","0.1682","0.2706"
"6157","20130507","-0.0948","0.1916","-0.2273"
"6158","20130508","1.1998","-0.6394","-0.3189"
"6159","20130509","0.2140","0.4065","-0.3055"
"6160","20130510","-0.1224","0.0203","0.2124"
"6161","20130513","-0.3459","-0.3080","0.2190"
"6162","20130514","0.0971","-0.1906","0.3962"
"6163","20130515","0.7945","0.0269","-0.1385"
"6164","20130516","0.8775","-0.7412","-0.2279"
"6165","20130517","-0.2842","0.9266","0.2461"
"6166","20130520","0.0692","0.2104","0.7935"
"6167","20130521","0.0735","0.1802","1.2884"
"6168","20130522","0.1980","0.2518","1.0683"
"6169","20130523","-1.9285","1.0314","0.0180"
"6170","20130524","-0.3525","-0.0448","-0.2270"
"6171","20130527","0.8784","-0.2483","0.5915"
"6172","20130528","-0.2274","0.5085","0.1714"
"6173","20130529","0.9592","-0.2461","0.2728"
"6174","20130530","-1.1124","1.1884","0.1964"
"6175","20130531","0.1748","0.2135","0.0988"
"6176","20130603","-0.6182","0.4799","0.5880"
"6177","20130604","-0.1387","-0.0851","-0.4185"
"6178","20130605","-0.1186","0.3351","-0.4889"
"6179","20130606","-1.0515","0.6055","0.2713"
"6180","20130607","-0.0546","-0.5879","-1.0536"
"6181","20130610","0.8699","-0.5235","0.1204"
"6182","20130611","-0.5266","0.0159","0.4273"
"6183","20130613","-2.0697","0.2095","-0.4199"
"6184","20130614","-0.1460","-0.8292","-0.5864"
"6185","20130617","0.7436","-0.0547","0.7784"
"6186","20130618","0.2131","0.1861","0.1466"
"6187","20130619","0.0281","0.5627","-0.3457"
"6188","20130620","-1.3841","0.7714","-0.9348"
"6189","20130621","-1.3390","0.6428","-0.1378"
"6190","20130624","-0.4030","0.7428","-0.0525"
"6191","20130625","-1.2171","-0.5916","-0.4655"
"6192","20130626","1.5950","-0.5849","0.1792"
"6193","20130627","1.2724","-0.5844","0.1714"
"6194","20130628","2.2445","-1.4820","-1.3255"
"6195","20130701","-0.2035","0.5735","1.7302"
"6196","20130702","-0.2271","0.4207","-0.4383"
"6197","20130703","-0.9520","0.3794","-0.3652"
"6198","20130704","-0.2169","-0.2217","0.0321"
"6199","20130705","1.3532","-0.4952","-0.4411"
"6200","20130708","-1.2624","0.6110","-0.2518"
"6201","20130709","1.0380","-0.7635","-0.1903"
"6202","20130710","0.4676","-0.4402","-0.2373"
"6203","20130711","2.1199","-1.2665","-0.2767"
"6204","20130712","0.4765","0.3518","-0.3853"
"6205","20130715","0.4487","0.3547","0.2702"
"6206","20130716","0.2262","0.2132","0.3069"
"6207","20130717","0.3239","0.2006","-0.5281"
"6208","20130718","-0.7179","0.4683","-0.3790"
"6209","20130719","-1.5666","0.8057","0.3927"
"6210","20130722","0.5913","-0.0255","0.1638"
"6211","20130723","1.3770","-0.5360","-0.1040"
"6212","20130724","-0.1890","0.6426","0.2463"
"6213","20130725","-0.3430","0.3789","0.3633"
"6214","20130726","-0.1660","-0.0685","0.1636"
"6215","20130729","-0.8371","0.5172","-0.5162"
"6216","20130730","1.0632","-0.6681","-0.1702"
"6217","20130731","-0.7094","0.0679","-0.0783"
"6218","20130801","-0.5349","0.7101","0.5953"
"6219","20130802","0.5651","0.4169","-1.0426"
"6220","20130805","0.5243","0.2855","0.0051"
"6221","20130806","-1.1883","0.7188","0.4337"
"6222","20130807","-1.4206","0.1668","0.1590"
"6223","20130808","-0.0876","0.6354","-0.0514"
"6224","20130809","-0.6292","0.8060","-0.4215"
"6225","20130812","0.6285","-0.8015","0.0973"
"6226","20130813","1.1371","-0.4257","-0.1160"
"6227","20130814","-0.3660","0.3028","0.1957"
"6228","20130815","-0.7390","0.3610","-0.1215"
"6229","20130816","0.4774","-0.2074","-0.4501"
"6230","20130819","-0.3167","0.3485","0.4511"
"6231","20130820","-0.8759","-0.3626","0.2252"
"6232","20130822","-0.2270","0.3230","0.1661"
"6233","20130823","0.7796","0.0611","-0.1014"
"6234","20130826","0.2971","0.1098","0.1271"
"6235","20130827","-0.8987","-0.4846","0.3307"
"6236","20130828","0.0418","-0.3884","-0.4489"
"6237","20130829","1.2430","-0.3765","0.0301"
"6238","20130830","1.2992","-0.7615","0.2605"
"6239","20130902","0.2482","0.4097","0.1520"
"6240","20130903","0.6306","-0.0694","-0.1990"
"6241","20130904","-0.0774","-0.0690","0.3063"
"6242","20130905","1.1021","-0.3809","0.1405"
"6243","20130906","-0.0176","0.5445","-0.2389"
"6244","20130909","0.4029","-1.1049","-0.4081"
"6245","20130910","0.1948","-0.5973","-0.4125"
"6246","20130911","0.0132","-0.0454","0.1091"
"6247","20130912","0.2229","0.1741","0.0368"
"6248","20130913","-0.6937","0.2928","0.2025"
"6249","20130914","-0.3101","0.4808","-0.0738"
"6250","20130916","1.4083","-0.8988","0.0271"
"6251","20130917","-0.0603","0.0114","0.0462"
"6252","20130918","-0.4856","0.5149","0.6563"
"6253","20130923","1.0005","-0.3343","-0.0331"
"6254","20130924","0.0689","0.2367","0.5358"
"6255","20130925","-0.1935","0.6603","0.2724"
"6256","20130926","-1.2029","0.5764","0.0086"
"6257","20130927","0.5676","-0.6158","-0.0058"
"6258","20130930","-0.6730","0.6615","0.5426"
"6259","20131001","0.1768","0.0242","0.2055"
"6260","20131002","0.3886","0.8295","-0.6050"
"6261","20131003","1.7428","-1.1740","-0.0202"
"6262","20131004","0.0666","0.2467","0.2276"
"6263","20131007","-0.3487","0.3939","0.7767"
"6264","20131008","0.4874","-0.7600","0.3336"
"6265","20131009","-0.4318","-0.4450","-0.5107"
"6266","20131011","0.0568","-0.3436","0.0803"
"6267","20131014","-0.9431","-0.0464","-0.4907"
"6268","20131015","1.1598","-0.0870","0.3328"
"6269","20131016","-0.4323","0.5988","0.0432"
"6270","20131017","0.4801","0.0061","0.4357"
"6271","20131018","0.8039","0.1766","-0.4318"
"6272","20131021","-0.2319","0.4189","-0.2196"
"6273","20131022","-0.0312","-0.0148","-0.1211"
"6274","20131023","-0.3003","0.1308","-0.3128"
"6275","20131024","0.2618","0.1408","0.0292"
"6276","20131025","-0.8088","0.7518","-0.1650"
"6277","20131028","0.6991","-0.4025","-0.3580"
"6278","20131029","0.1656","0.0296","0.1867"
"6279","20131030","0.5198","0.0368","-0.0015"
"6280","20131031","-0.1926","0.0846","-0.5285"
"6281","20131101","-0.7153","0.4944","-0.2047"
"6282","20131104","-0.4090","-0.1060","0.3469"
"6283","20131105","-1.0861","-0.0224","0.4082"
"6284","20131106","0.2345","-0.2165","-0.7224"
"6285","20131107","0.0524","0.1422","-0.1649"
"6286","20131108","-0.6236","0.1158","-0.1175"
"6287","20131111","-0.5960","0.4613","-0.1227"
"6288","20131112","0.1341","-0.9545","-0.3876"
"6289","20131113","-1.0951","0.3877","0.4239"
"6290","20131114","0.3348","0.0878","0.4266"
"6291","20131115","0.5611","-0.2185","-0.1947"
"6292","20131118","0.1749","-0.4215","-0.3687"
"6293","20131119","0.8045","-0.0496","-0.0919"
"6294","20131120","-0.6749","0.7484","0.6488"
"6295","20131121","-1.2812","0.6265","0.4279"
"6296","20131122","0.2072","-0.3739","-0.2148"
"6297","20131125","0.8521","-0.3089","-0.0268"
"6298","20131126","0.7471","0.0054","0.0314"
"6299","20131127","0.5558","-0.0580","0.0977"
"6300","20131128","0.8268","0.0961","0.0575"
"6301","20131129","0.5206","0.0474","-0.0636"
"6302","20131202","0.0963","0.4648","-0.2726"
"6303","20131203","-0.2597","0.4422","0.2620"
"6304","20131204","0.2847","-0.0363","-0.3142"
"6305","20131205","-0.5089","0.3833","-0.0181"
"6306","20131206","-0.1081","0.3984","0.0767"
"6307","20131209","0.9379","-0.6300","-0.5533"
"6308","20131210","-0.0051","-0.1081","0.1495"
"6309","20131211","-0.1071","-0.2752","-0.1838"
"6310","20131212","-0.8619","0.8798","0.2018"
"6311","20131213","0.1678","0.2548","0.2146"
"6312","20131216","-0.7484","0.2599","0.3417"
"6313","20131217","0.4631","0.1483","-0.1197"
"6314","20131218","-0.0521","0.4669","0.1692"
"6315","20131219","0.6846","-0.3187","-0.4411"
"6316","20131220","0.0028","0.2046","0.1916"
"6317","20131223","0.5756","-0.0678","0.0815"
"6318","20131224","-0.0881","0.3019","0.1115"
"6319","20131225","0.2172","0.0954","0.0643"
"6320","20131226","0.2112","0.0879","0.1177"
"6321","20131227","0.5858","-0.0823","0.0548"
"6322","20131230","1.0446","-0.6317","0.1797"
"6323","20131231","-0.1384","0.1956","-0.0793"
"6324","20140102","0.0288","0.5143","0.3096"
"6325","20140103","-0.7368","0.9523","0.4966"
"6326","20140106","-0.5044","0.1760","0.0892"
"6327","20140107","0.1702","0.6273","0.6346"
"6328","20140108","0.5563","0.1069","-0.0098"
"6329","20140109","-0.4425","-0.0620","0.3301"
"6330","20140110","0.1515","0.4061","0.2186"
"6331","20140113","0.4658","-0.3959","-0.2927"
"6332","20140114","-0.2022","0.1865","-0.0079"
"6333","20140115","0.6255","0.0103","-0.0137"
"6334","20140116","0.0674","-0.1378","-0.3422"
"6335","20140117","-0.2328","0.0176","0.0402"
"6336","20140120","0.3064","-0.0869","0.1073"
"6337","20140121","-0.2757","0.1611","0.3148"
"6338","20140122","0.2766","0.0283","-0.6168"
"6339","20140123","-0.3469","0.2783","-0.0476"
"6340","20140124","0.0333","-0.3963","-0.1456"
"6341","20140127","-1.5800","0.6436","-0.8998"
"6342","20140205","-2.3490","2.3627","0.6436"
"6343","20140206","0.6159","0.3128","0.7047"
"6344","20140207","0.9220","-0.3112","-0.2576"
"6345","20140210","0.0627","0.3848","-0.5783"
"6346","20140211","0.4370","0.2379","-0.3688"
"6347","20140212","0.9286","-0.2350","-0.3562"
"6348","20140213","-0.5235","0.4838","0.1014"
"6349","20140214","0.5275","-0.6073","-0.3073"
"6350","20140217","0.0264","0.0540","-0.3666"
"6351","20140218","0.4365","0.4685","-0.1940"
"6352","20140219","0.2138","0.6210","-0.0436"
"6353","20140220","-0.6032","0.6215","0.1615"
"6354","20140221","0.8883","-0.4523","0.3831"
"6355","20140224","-0.4974","0.5988","0.2406"
"6356","20140225","0.1891","0.0788","0.1713"
"6357","20140226","0.3030","0.3319","-0.0140"
"6358","20140227","0.4304","0.2542","-0.6246"
"6359","20140303","-0.4755","0.5676","-0.1848"
"6360","20140304","-0.6085","0.7069","-0.3149"
"6361","20140305","0.8721","0.0957","-0.2381"
"6362","20140306","0.9483","-0.2737","-0.2915"
"6363","20140307","0.0037","-1.0165","-0.6601"
"6364","20140310","-0.5982","0.9639","-0.0473"
"6365","20140311","0.4419","0.3878","-0.2212"
"6366","20140312","-0.2047","0.4176","0.2406"
"6367","20140313","0.7118","0.1532","-1.0159"
"6368","20140314","-0.6920","0.2345","0.3050"
"6369","20140317","0.1087","0.1835","0.4030"
"6370","20140318","0.3382","0.0844","-0.0908"
"6371","20140319","-0.4919","-0.3580","0.3368"
"6372","20140320","-1.0589","0.3922","-0.4969"
"6373","20140321","-0.2405","-0.1704","-0.0580"
"6374","20140324","0.3341","-0.8370","-0.5631"
"6375","20140325","0.9708","1.0735","0.0171"
"6376","20140326","0.5368","0.0297","-0.0747"
"6377","20140327","0.4985","-0.1865","-0.3401"
"6378","20140328","-0.0321","-0.8345","-0.5086"
"6379","20140331","0.8591","0.3385","0.3000"
"6380","20140401","0.2751","0.1766","0.0013"
"6381","20140402","0.3547","0.3371","-0.4727"
"6382","20140403","-0.1759","0.4825","0.1168"
"6383","20140407","-0.1194","-0.0195","0.1540"
"6384","20140408","0.1374","-0.1250","-0.1150"
"6385","20140409","0.4594","0.2887","0.0629"
"6386","20140410","0.1990","-0.7071","0.0764"
"6387","20140411","-0.4339","-0.5892","-0.0031"
"6388","20140414","-0.5390","-1.1671","0.0131"
"6389","20140415","0.6579","0.6046","-0.5703"
"6390","20140416","0.0611","0.7655","0.3025"
"6391","20140417","0.2442","0.1857","-0.0392"
"6392","20140418","0.2578","-0.3675","0.0447"
"6393","20140421","-0.1471","0.0195","0.7130"
"6394","20140422","0.2579","0.2797","0.0595"
"6395","20140423","-0.1483","-0.2195","0.0459"
"6396","20140424","-0.1126","-0.4589","-0.7058"
"6397","20140425","-1.8904","-1.1078","-1.4389"
"6398","20140428","0.4395","-0.3595","-0.3106"
"6399","20140429","0.6702","0.7214","0.2005"
"6400","20140430","-0.9010","-0.1103","-0.1070"
"6401","20140502","0.8624","0.1630","-0.0459"
"6402","20140505","0.0531","0.3415","0.2201"
"6403","20140506","0.5047","-0.2518","0.2364"
"6404","20140507","-0.2410","0.1219","0.3225"
"6405","20140508","0.4332","0.0603","0.2579"
"6406","20140509","-0.4744","-0.2590","-0.0648"
"6407","20140512","-0.9196","-0.5472","0.7079"
"6408","20140513","0.1491","-0.9700","-0.3938"
"6409","20140514","0.6527","-0.7904","0.1421"
"6410","20140515","0.0130","0.0668","0.0086"
"6411","20140516","0.0973","-0.1875","-0.0086"
"6412","20140519","0.1247","0.4260","0.1513"
"6413","20140520","-0.1479","0.3968","-0.1511"
"6414","20140521","-0.2854","0.3946","-0.5057"
"6415","20140522","1.2118","0.2557","-0.6189"
"6416","20140523","0.4404","0.2726","0.0666"
"6417","20140526","0.3264","0.6458","-0.4539"
"6418","20140527","0.2516","0.0029","-0.3624"
"6419","20140528","0.7821","-0.3954","0.1230"
"6420","20140529","-0.0826","0.0447","0.5442"
"6421","20140530","-0.3095","0.4178","0.3331"
"6422","20140603","0.5397","-0.4178","-0.4003"
"6423","20140604","-0.0200","0.5867","0.1937"
"6424","20140605","0.2979","0.3915","-0.3324"
"6425","20140606","-0.1544","-0.0595","0.8447"
"6426","20140609","0.2621","0.2182","0.3884"
"6427","20140610","0.6005","-0.6875","-0.5234"
"6428","20140611","0.1010","0.1815","0.1749"
"6429","20140612","-0.3043","0.0123","0.6427"
"6430","20140613","-0.0832","0.3720","0.0238"
"6431","20140616","0.1127","0.2395","-0.3633"
"6432","20140617","0.4158","-0.0804","-0.1366"
"6433","20140618","0.4119","-0.4913","0.0154"
"6434","20140619","0.3984","0.0781","0.0343"
"6435","20140620","-0.4845","0.5221","-0.1191"
"6436","20140623","-0.4037","-1.6001","-0.5708"
"6437","20140624","0.2521","0.5662","-0.2160"
"6438","20140625","-0.0651","0.5356","-0.0628"
"6439","20140626","0.8665","0.0303","0.1248"
"6440","20140627","-0.0671","0.1888","-0.0616"
"6441","20140630","0.9987","-0.7774","0.2727"
"6442","20140701","0.6528","-0.2187","0.0603"
"6443","20140702","0.4932","-1.2056","0.0581"
"6444","20140703","0.6108","0.0756","-0.1587"
"6445","20140704","-0.0245","-0.0967","0.6836"
"6446","20140707","0.1483","-0.3258","0.1811"
"6447","20140708","0.1133","0.0897","0.1765"
